,0,1
0,-10.482718309616722,-17.83173539773587
1,12.467628074595428,7.308209963918373
2,11.995022513016504,7.052700900204066
3,-7.010620966142357,3.458995791594111
4,-8.842836306257169,7.427994286040359
5,5.2923921650853885,2.7873085081596902
6,-19.75429183272452,-7.1517979772912685
7,-4.606133179230627,-0.527265830744593
8,-5.079690862489459,-1.53003888132303
9,5.778933724377307,-0.21911543848478887
10,-9.134414869682447,-18.47717897789004
11,-6.750295503006312,1.457422667149866
12,-11.099359788848842,-17.353039973799223
13,-18.845106788305326,-4.465806372536038
14,-12.420685503230013,-17.627049696683592
15,-5.577593951302514,4.520017544527267
16,-9.160948315539848,5.159182318589156
17,-13.450707882029741,-17.42841620932773
18,13.835738788152563,4.5228235252163085
19,12.545794204405022,3.8452488334232835
20,8.257575532434444,6.125107618739142
21,-12.634319659390076,-16.493494708095316
22,12.305750745480244,6.045700095280647
23,10.67321280080796,10.138665612505015
24,-13.710853723321279,-17.162035607290097
25,-7.266193705669922,2.6522697782987206
26,-11.040331365119368,-1.5837715123895824
27,-17.68215915339004,-5.2166526586725634
28,-18.05443246411122,-4.676182809613596
29,7.14927083899559,1.131984345203525
30,-10.859380520195637,-20.48213701445928
31,-10.583650409147562,-18.317561963884664
32,-10.778460723107438,-0.977369614309286
33,11.283892706991107,4.697642636139154
34,3.2823859740881423,2.4545772322398416
35,-10.789762685840776,-16.9957763391057
36,-12.878635451942364,-17.92648477752024
37,-14.648196735514901,-17.783724070835035
38,7.2426018950099875,1.8739080747399441
39,-18.73907102400059,-6.096499229486958
40,-14.010497200949162,-13.797160515071969
41,-17.886451911591518,-5.244149583839851
42,4.28958129269054,1.0525890336515578
43,4.933912205405623,4.004054215210567
44,9.038794520710756,4.947917089815438
45,11.420286462369477,6.246634314819156
46,13.747636417473982,9.836099802846437
47,-6.424048823105981,1.1758909359170846
48,-18.662343320858422,-5.582128631108599
49,-11.371151245865931,3.034373641600739
50,-12.064193315984562,-17.29148753718479
51,-11.903171646385267,-16.399058925509898
52,11.369619593680335,6.0079197180800294
53,-10.485889745162844,-18.695908427784406
54,-17.71687828527612,-5.978585441541707
55,4.7301645724350525,2.814799369479764
56,-17.658531914579697,-4.823298082321653
57,6.066981555964127,1.1715510531217137
58,-3.5384686983134026,6.031740821486372
59,-18.98846512961118,-6.374103534318244
60,10.96908238177469,2.8534944662665787
61,-19.43353957107275,-6.158876283875158
62,6.758649827008406,3.0323188885273744
63,14.419597021170734,8.963444506657646
64,6.977825747042095,5.100949799500624
65,3.7781150964476202,2.5763306104592467
66,3.551480919476802,2.5423240216408916
67,-14.311280170733042,-16.33677451053102
68,-19.9004975320967,-6.0518583949688605
69,-8.56619540911737,2.7350407449312852
70,-14.83684226341678,-10.533079851744715
71,3.6500529765833987,2.94979002356236
72,10.74810721866384,5.241459437597134
73,-14.159842820175083,-19.2638395292583
74,9.459307194413048,5.681496935381435
75,-20.029050611905955,-6.726919938218
76,-19.60882967014023,-4.95406857385102
77,-16.52944336406017,-5.921843015020482
78,-11.996527086177174,-22.351773608991266
79,-6.1456491038017695,-3.0857956753438955
80,-2.1338802994970116,4.449938925957998
81,13.853318769263204,6.5966480379048615
82,11.49038492283648,7.582911256455329
83,3.763398216011859,2.559845573316055
84,-13.593525888886532,-13.796110632817566
85,9.264791630398417,6.049580053276433
86,-14.79984383084178,-14.638826143256018
87,-9.361182534646762,-2.1217745364435614
88,9.246625816046933,4.859575720850042
89,5.534736597017224,1.6566476829635912
90,-7.8585637010280704,-0.72023068582366
91,11.888865040141685,3.371945522532236
92,-7.922602238119408,2.065125125187402
93,12.431815839883045,7.751293654382518
94,-7.581015140795871,3.954241564528835
95,-9.980341602108147,0.07813900910121929
96,-13.91691699881073,-13.762993354004974
97,-18.379574437825994,-5.15624454942244
98,-7.626274373496767,-18.255364267257672
99,-12.816744694505205,-2.3360237360897567
100,13.023512663331836,1.9483511484116223
101,10.750153904847437,7.289912949628366
102,-7.6421872272319025,2.3102695509636764
103,12.285253281934143,8.653628961339152
104,-11.27164361455173,0.5233933873460631
105,7.1276685997248155,3.4352516276885634
106,12.96330451998142,5.7747264302669015
107,-8.778425950597104,-15.740831243778239
108,11.308321471869265,10.191970556072016
109,5.419638819924841,6.860702720507574
110,6.268511195773178,4.8933271463236645
111,-6.716935804220846,-2.721816181659983
112,-17.366551835661888,-6.038773395647687
113,-21.467283015750446,-6.887124135990211
114,13.942345438938368,7.133927551557942
115,-7.26887735158037,1.9674247984785764
116,11.693692529914776,7.096917418056324
117,-13.148683966730877,-12.587153671452366
118,-12.83798955553104,-17.104614079241426
119,4.550048313278233,1.4876924215371288
120,13.790224122376857,5.297460241895018
121,-11.778254808362256,-20.712214550188662
122,-10.813997014047263,-14.40420372272026
123,11.111910748822755,7.850585961969536
124,10.024728812058404,6.5553899965714795
125,-2.956105219003171,-0.301400765666493
126,-9.756999894529233,-16.808176647775976
127,5.515223484364741,3.2426549378225142
128,9.157258197532862,4.784128666468655
129,-9.705689758012738,-17.31495024427712
130,-15.409064001243344,-5.1588126471205165
131,-12.070200483244452,-19.350546403555402
132,-9.6324380469534,-16.864447145327112
133,-8.072241927206933,-1.0510069619418458
134,8.154811462063789,7.3396604091042335
135,9.53514804239185,5.077965586094354
136,-19.482672868417396,-5.7747803259282335
137,8.137324436553572,4.027534460523334
138,-19.23483110820468,-5.146032469193766
139,3.186978507469438,3.410692295202077
140,5.762144865742635,1.8994020479260052
141,-18.35355256947444,-6.313406609211678
142,-10.623235195681303,0.13791308190221363
143,5.466248160320887,4.647533697077943
144,14.107893858798459,6.028535431473769
145,-8.870334498335167,-20.575491807010813
146,-2.0337542270569635,-8.296335957611038
147,7.082434714851637,4.424648012598916
148,-12.025231024796911,-17.183694288043288
149,-6.434955313052334,-0.5682482715907662
150,10.003555701932227,4.183380331549141
151,-10.707430245131617,-18.77986985787505
152,-15.5877183375752,-17.849897335854187
153,-14.418547648920187,0.3030841707211117
154,-0.1742445049705399,-2.159169690444647
155,-5.476282952413879,0.8354315246710651
156,-7.57143961013788,5.162605083125093
157,-8.739524302483787,-1.1934046352884056
158,2.5390824182743232,4.2623289877555965
159,10.439110434676573,4.417257595686544
160,-15.029092330416164,-18.47053465381963
161,-17.256503648619983,-5.317331099892151
162,-10.613055110733763,-16.732011662242943
163,10.491439177158282,3.3868453568108188
164,-19.280365248080006,-4.673225352825723
165,-8.862035212271694,1.3477488776669397
166,-9.358346275522296,-18.547674512844928
167,-19.468525043155942,-5.127151675241227
168,8.861237911516687,6.846446155811364
169,-3.719511509115759,4.300283442424261
170,6.0479446564243045,1.6572415035313819
171,11.752141160770448,3.695059597438364
172,-16.615071678522025,-5.6607803917010076
173,4.9934481962973205,1.7835210415925307
174,8.555593682837404,0.3260606036995193
175,5.310426559326975,3.1126411544901504
176,-14.694011879290546,-18.575366262110492
177,-7.6146765101893905,-3.5245343448100197
178,-11.332018528663525,-15.386441134086695
179,10.977398051928951,6.5057017165247855
180,9.908733318659412,7.5187397819299076
181,-16.322836022427236,-17.199775303083648
182,-13.510285740216347,-15.890969740206614
183,4.3055560216034285,1.3872850928717908
184,-19.173689982972487,-5.591795253777076
185,9.957761841799615,7.740696530656463
186,4.169997951912984,4.215758580419857
187,10.71859170124401,4.893966121587597
188,6.5250743884077425,0.9135697332773733
189,-17.83113189656129,-6.533342534747849
190,6.687135679719819,5.457691668840469
191,-10.328024392293601,2.203179002993516
192,-12.057770648621087,-19.237057458667792
193,8.181250340073342,6.075087086289941
194,-7.606907602277399,-18.75749318243454
195,4.6374197619672275,4.075603358630025
196,5.304319317840252,3.8221653477543773
197,12.30441471641646,7.46357541501551
198,7.116470156390546,2.9879195570942696
199,-11.476444525415408,-4.477315190790028
200,11.300275114518238,5.192994653249029
201,-6.708689298607369,-1.0833653218868733
202,-17.520990864399632,-4.869860272456268
203,-19.17340410917427,-7.095532728251175
204,-17.330316243436318,-4.62544817627419
205,14.339605172514313,4.616424533597229
206,-6.733105268888778,-14.90510637925572
207,-6.801365409691575,-0.6684970391314458
208,5.956714691697342,1.537071044302623
209,-14.088153051675228,0.5017025889443653
210,5.1297832170159925,2.6469442512507335
211,-16.909040978454808,-5.812345574770312
212,4.694979051918267,1.9092490941612519
213,-7.763900516229947,-0.490389611145734
214,10.785808157107946,5.298791937889869
215,-11.542866082101183,-16.21915471123213
216,-7.112734788068262,3.1400564598993226
217,-7.116343375776783,3.3187711372281212
218,5.354902473906485,3.0546261513698534
219,11.464068145403417,7.20683236746499
220,-8.536660794511302,-0.9149278777889673
221,10.438191057389803,5.852024275237305
222,10.116805280349658,7.2512366785741955
223,6.296514357829341,5.3722221776735815
224,-10.925265962266517,-17.40265176952446
225,-12.702289500836669,-1.075505474815516
